timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency
1784745227135,3,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-311,text,true,,9312,147,147,3
1784745227144,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-416,text,true,,9312,147,147,5
1784745227151,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-423,text,true,,1788,147,147,7
1784745227149,13,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-394,text,true,,17251,147,147,13
1784745227160,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-421,text,true,,9312,147,147,5
1784745227177,17,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-440,text,true,,17251,147,147,17
1784745227198,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-436,text,true,,1788,147,147,7
1784745227221,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-429,text,true,,9312,147,147,4
1784745227231,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-354,text,true,,9312,147,147,4
1784745227229,8,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-420,text,true,,1788,147,147,8
1784745227244,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-410,text,true,,9312,147,147,4
1784745227263,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-414,text,true,,9312,148,148,5
1784745227269,18,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-385,text,true,,1788,148,148,18
1784745227271,45,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-386,text,true,,17251,148,148,45
1784745227276,47,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-393,text,true,,17251,148,148,47
1784745227322,38,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-380,text,true,,1788,148,148,38
1784745227315,52,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-364,text,true,,17251,148,148,52
1784745227341,41,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-413,text,true,,9312,149,149,41
1784745227343,45,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-371,text,true,,9312,149,149,45
1784745227328,82,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-322,text,true,,17251,149,149,82
1784745227358,55,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-295,text,true,,9312,149,149,55
1784745227360,57,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-417,text,true,,9312,148,148,57
1784745227376,46,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-337,text,true,,1788,148,148,46
1784745227360,64,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-439,text,true,,1788,148,148,64
1784745227375,54,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-324,text,true,,1788,148,148,54
1784745227409,27,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-300,text,true,,9312,148,148,27
1784745227412,26,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-370,text,true,,9312,147,147,26
1784745227447,3,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-359,text,true,,9312,147,147,3
1784745227484,3,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-369,text,true,,9312,147,147,3
1784745227487,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-425,text,true,,1788,147,147,10
1784745227490,15,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-450,text,true,,17251,148,148,15
1784745227503,13,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-427,text,true,,1788,148,148,13
1784745227500,18,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-399,text,true,,17251,148,148,18
1784745227509,14,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-376,text,true,,17251,148,148,14
1784745227532,3,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-412,text,true,,9312,148,148,3
1784745227556,16,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-307,text,true,,1788,148,148,16
1784745227573,11,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-315,text,true,,9312,148,148,11
1784745227571,34,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-351,text,true,,17251,147,147,34
1784745227603,26,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-316,text,true,,9312,148,148,26
1784745227584,73,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-447,text,true,,17251,147,147,73
1784745227600,74,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-323,text,true,,17251,147,147,73
1784745227601,81,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-392,text,true,,17251,147,147,81
1784745227623,65,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-368,text,true,,9312,147,147,65
1784745227627,66,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-387,text,true,,1788,147,147,65
1784745227705,42,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-449,text,true,,17251,148,148,42
1784745227739,29,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-438,text,true,,1788,148,148,29
1784745227731,41,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-445,text,true,,17251,148,148,41
1784745227735,45,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-353,text,true,,17251,148,148,45
1784745227753,34,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-460,text,true,,17251,148,148,34
1784745227775,22,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-405,text,true,,17251,148,148,22
1784745227821,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-352,text,true,,9312,148,148,5
1784745227864,17,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-361,text,true,,17251,148,148,17
1784745227865,22,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-451,text,true,,17251,148,148,22
1784745227870,21,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-446,text,true,,17251,148,148,21
1784745227889,11,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-365,text,true,,1788,148,148,11
1784745227927,8,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-345,text,true,,1788,148,148,8
1784745227956,14,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-384,text,true,,17251,148,148,14
1784745227980,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-430,text,true,,1788,149,149,7
1784745227984,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-328,text,true,,9312,149,149,4
1784745227998,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-318,text,true,,9312,148,148,4
1784745228020,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-367,text,true,,9312,147,147,5
1784745228022,10,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-409,text,true,,9312,147,147,10
1784745228038,13,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-448,text,true,,1788,147,147,13
1784745228055,8,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-419,text,true,,9312,147,147,8
1784745228062,18,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-458,text,true,,17251,147,147,18
1784745228084,15,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-406,text,true,,17251,147,147,15
1784745228098,13,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-347,text,true,,17251,148,148,13
1784745228128,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-358,text,true,,1788,148,148,7
1784745228133,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-320,text,true,,9312,148,148,4
1784745228138,9,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-381,text,true,,1788,147,147,9
1784745228155,8,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-339,text,true,,1788,147,147,8
1784745228159,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-362,text,true,,9312,147,147,5
1784745228161,22,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-464,text,true,,17251,147,147,22
1784745228165,21,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-346,text,true,,17251,147,147,21
1784745228177,10,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-321,text,true,,9312,147,147,10
1784745228187,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-400,text,true,,1788,146,146,7
1784745228199,6,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-433,text,true,,1788,146,146,6
1784745228201,11,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-372,text,true,,17251,146,146,11
1784745228220,3,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-317,text,true,,9312,147,147,2
1784745228228,10,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-415,text,true,,17251,146,146,10
1784745228256,6,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-349,text,true,,9312,146,146,6
1784745228255,9,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-444,text,true,,1788,146,146,9
1784745228271,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-408,text,true,,9312,146,146,5
1784745228307,12,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-424,text,true,,1788,146,146,12
1784745228308,37,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-459,text,true,,17251,147,147,37
1784745228323,26,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-432,text,true,,1788,147,147,26
1784745228324,31,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-437,text,true,,1788,147,147,31
1784745228345,29,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-403,text,true,,17251,147,147,29
1784745228367,13,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-379,text,true,,9312,147,147,13
1784745228383,25,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-455,text,true,,17251,147,147,25
1784745228407,24,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-350,text,true,,17251,147,147,24
1784745228433,7,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-360,text,true,,9312,147,147,7
1784745228480,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-348,text,true,,9312,148,148,5
1784745228468,20,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-393,text,true,,1788,148,148,20
1784745228475,16,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-382,text,true,,1788,148,148,16
1784745228490,7,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-380,text,true,,9312,148,148,7
1784745228499,36,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-375,text,true,,17251,148,148,36
1784745228516,22,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-436,text,true,,9312,148,148,22
1784745228508,38,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-389,text,true,,17251,148,148,37
1784745228535,18,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-335,text,true,,9312,148,148,18
1784745228536,27,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-404,text,true,,1788,147,147,27
1784745228571,6,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-334,text,true,,9312,147,147,6
1784745228592,14,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-396,text,true,,1788,147,147,14
1784745228627,14,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-422,text,true,,9312,147,147,14
1784745228628,24,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-385,text,true,,9312,147,147,24
1784745228629,26,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-435,text,true,,1788,147,147,26
1784745228624,36,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-338,text,true,,17251,147,147,36
1784745228662,28,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-461,text,true,,17251,147,147,28
1784745228683,27,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-341,text,true,,17251,148,148,26
1784745228700,17,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-450,text,true,,1788,148,148,17
1784745228703,17,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-307,text,true,,9312,148,148,17
1784745228720,13,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-337,text,true,,9312,147,147,13
1784745228715,37,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-397,text,true,,17251,146,146,37
1784745228733,22,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-333,text,true,,9312,146,146,22
1784745228750,33,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-469,text,true,,17251,145,145,33
1784745228793,26,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-402,text,true,,17251,146,146,26
1784745228802,33,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-453,text,true,,17251,146,146,33
1784745228826,12,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-439,text,true,,9312,146,146,11
1784745228831,31,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-407,text,true,,17251,146,146,31
1784745228865,12,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-340,text,true,,1788,146,146,12
1784745228868,13,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-434,text,true,,1788,146,146,13
1784745228880,14,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-431,text,true,,9312,146,146,14
1784745228879,41,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-467,text,true,,17251,146,146,41
1784745228901,26,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-423,text,true,,9312,146,146,26
1784745228885,48,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-454,text,true,,17251,146,146,48
1784745228908,35,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-356,text,true,,1788,147,147,35
1784745228920,28,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-452,text,true,,1788,147,147,28
1784745228924,43,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-370,text,true,,17251,147,147,43
1784745228948,22,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-426,text,true,,9312,147,147,22
1784745229021,20,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-391,text,true,,1788,147,147,20
1784745229015,34,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-388,text,true,,17251,147,147,34
1784745229037,27,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-427,text,true,,9312,148,148,27
1784745229029,48,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-342,text,true,,17251,148,148,48
1784745229060,29,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-363,text,true,,17251,148,148,29
1784745229086,18,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-322,text,true,,1788,148,148,18
1784745229108,22,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-440,text,true,,1788,148,148,22
1784745229102,39,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-374,text,true,,17251,148,148,39
1784745229124,22,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-401,text,true,,1788,148,148,22
1784745229148,29,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-369,text,true,,17251,148,148,29
1784745229150,30,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-418,text,true,,17251,149,149,30
1784745229162,22,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-449,text,true,,1788,149,149,22
1784745229147,42,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-456,text,true,,17251,149,149,42
1784745229171,30,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-395,text,true,,9312,149,149,30
1784745229174,31,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-330,text,true,,1788,149,149,31
1784745229197,9,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-425,text,true,,9312,149,149,9
1784745229184,30,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-344,text,true,,17251,149,149,30
1784745229209,11,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-367,text,true,,17251,149,149,11
1784745229230,10,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-419,text,true,,17251,149,149,10
1784745229249,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-364,text,true,,1788,149,149,7
1784745229250,13,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-429,text,true,,17251,149,149,13
1784745229264,14,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-466,text,true,,17251,149,149,14
1784745229274,18,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-457,text,true,,17251,149,149,18
1784745229293,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-339,text,true,,9312,149,149,4
1784745229305,6,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-373,text,true,,9312,149,149,6
1784745229314,17,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-357,text,true,,17251,149,149,17
1784745229323,11,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-447,text,true,,1788,149,149,11
1784745229336,9,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-443,text,true,,1788,149,149,9
1784745229358,11,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-390,text,true,,1788,149,149,11
1784745229363,11,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-336,text,true,,1788,149,149,11
1784745229363,14,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-405,text,true,,1788,149,149,14
1784745229365,20,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-362,text,true,,17251,149,149,20
1784745229419,14,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-359,text,true,,17251,150,150,14
1784745229429,12,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-383,text,true,,17251,150,150,12
1784745229467,8,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-355,text,true,,1788,150,150,8
1784745229476,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-343,text,true,,1788,150,150,7
1784745229507,12,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-414,text,true,,17251,150,150,12
1784745229517,15,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-470,text,true,,17251,150,150,15
1784745229548,6,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-451,text,true,,1788,151,151,6
1784745229544,13,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-411,text,true,,17251,151,151,13
1784745229564,4,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-448,text,true,,9312,151,151,4
1784745229593,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-393,text,true,,9312,151,151,5
1784745229597,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-441,text,true,,1788,151,151,10
1784745229632,17,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-472,text,true,,17251,151,151,17
1784745229660,23,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-474,text,true,,17251,152,152,23
1784745229665,26,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-354,text,true,,17251,152,152,26
1784745229678,16,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-329,text,true,,9312,152,152,16
1784745229676,21,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-366,text,true,,1788,151,151,21
1784745229697,8,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-394,text,true,,1788,151,151,8
1784745229703,13,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-389,text,true,,1788,151,151,13
1784745229716,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-347,text,true,,1788,151,151,10
1784745229708,23,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-422,text,true,,17251,151,151,23
1784745229725,10,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-428,text,true,,9312,151,151,10
1784745229733,20,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-462,text,true,,17251,151,151,20
1784745229741,24,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-412,text,true,,17251,151,151,24
1784745229757,12,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-442,text,true,,1788,151,151,12
1784745229765,18,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-413,text,true,,17251,152,152,18
1784745229782,19,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-348,text,true,,17251,152,152,19
1784745229794,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-460,text,true,,1788,152,152,10
1784745229809,21,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-475,text,true,,17251,152,152,21
1784745229858,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-430,text,true,,9312,152,152,5
1784745229862,16,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-421,text,true,,17251,152,152,16
1784745229913,6,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-365,text,true,,9312,153,153,6
1784745229911,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-392,text,true,,1788,153,153,10
1784745229919,6,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-400,text,true,,9312,153,153,6
1784745229926,21,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-398,text,true,,17251,153,153,21
1784745229946,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-378,text,true,,1788,153,153,10
1784745229936,27,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-468,text,true,,17251,153,153,26
1784745229949,24,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-463,text,true,,17251,153,153,24
1784745229963,20,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-377,text,true,,17251,153,153,20
1784745229992,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-420,text,true,,9312,153,153,5
1784745229996,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-437,text,true,,9312,153,153,5
1784745230008,6,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-424,text,true,,9312,153,153,6
1784745230010,8,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-372,text,true,,1788,154,154,8
1784745230018,8,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-432,text,true,,9312,154,154,8
1784745230028,9,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-358,text,true,,9312,154,154,8
1784745230025,14,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-375,text,true,,1788,153,153,14
1784745230019,26,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-423,text,true,,17251,153,153,26
1784745230035,19,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-416,text,true,,17251,153,153,19
1784745230060,16,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-408,text,true,,17251,153,153,16
1784745230082,19,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-349,text,true,,17251,153,153,19
1784745230095,23,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-371,text,true,,17251,153,153,23
1784745230108,33,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-465,text,true,,17251,154,154,33
1784745230110,39,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-480,text,true,,17251,154,154,39
1784745230132,30,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-360,text,true,,17251,154,154,30
1784745230159,15,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-361,text,true,,1788,154,154,15
1784745230169,17,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-410,text,true,,17251,154,154,17
1784745230194,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-324,text,true,,9312,154,154,5
1784745230209,23,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-453,text,true,,1788,153,153,23
1784745230220,17,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-386,text,true,,1788,153,153,17
1784745230233,8,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-469,text,true,,1788,153,153,8
1784745230240,5,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-391,text,true,,9312,153,153,5
1784745230246,6,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-404,text,true,,9312,153,153,6
1784745230246,17,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-478,text,true,,17251,154,154,17
1784745230267,7,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-399,text,true,,1788,154,154,7
1784745230274,6,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-429,text,true,,1788,154,154,6
1784745230277,4,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-446,text,true,,1788,154,154,4
1784745230284,10,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-417,text,true,,17251,154,154,10
1784745230317,10,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-482,text,true,,17251,154,154,10
1784745230342,3,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-345,text,true,,9312,154,154,3
1784745230374,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-458,text,true,,1788,154,154,10
1784745230406,17,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-443,text,true,,9312,154,154,17
1784745230402,27,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-376,text,true,,1788,154,154,27
1784745230405,56,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-368,text,true,,17251,154,154,55
1784745230447,81,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-406,text,true,,1788,155,155,81
1784745230426,114,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-395,text,true,,17251,155,155,114
1784745230423,122,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-477,text,true,,17251,155,155,122
1784745230479,68,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-351,text,true,,1788,155,155,68
1784745230466,85,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-341,text,true,,1788,155,155,85
1784745230467,90,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-350,text,true,,1788,155,155,90
1784745230475,85,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-418,text,true,,1788,155,155,85
1784745230479,90,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-374,text,true,,1788,155,155,90
1784745230525,70,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-445,text,true,,1788,155,155,70
1784745230539,64,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-381,text,true,,9312,155,155,64
1784745230551,64,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-455,text,true,,1788,155,155,64
1784745230496,127,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-481,text,true,,17251,156,156,127
1784745230560,79,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-323,text,true,,1788,156,156,79
1784745230533,116,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-471,text,true,,17251,156,156,116
1784745230596,60,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-470,text,true,,1788,156,156,60
1784745230611,61,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-397,text,true,,1788,156,156,60
1784745230626,52,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-387,text,true,,9312,156,156,52
1784745230602,83,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-427,text,true,,17251,156,156,83
1784745230642,47,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-405,text,true,,9312,156,156,47
1784745230671,32,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-340,text,true,,9312,156,156,32
1784745230685,34,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-483,text,true,,17251,155,155,34
1784745230719,11,GET /api/articles,200,OK,500 Utilisateurs simultanees 1-450,text,true,,9312,155,155,11
1784745230723,10,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-346,text,true,,1788,155,155,10
1784745230743,6,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-369,text,true,,1788,156,156,6
1784745230752,12,GET /api/boats/1,200,OK,500 Utilisateurs simultanees 1-353,text,true,,1788,156,156,12
1784745230748,28,GET /api/boats,200,OK,500 Utilisateurs simultanees 1-425,text,true,,17251,156,156,28
